URL,Header,Paragraph
https://www.nbcuniversal.com/privacy,No Specific Heading,Transactional
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: credit/debit card details, purchase history, delivery address, membership information, reservations and other travel related information, meal preferences, and the personal details of your guests"
https://www.nbcuniversal.com/privacy,No Specific Heading,User-generated content
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: photos, videos, audio, and other information you may submit to us, such as comments on our forums."
https://www.nbcuniversal.com/privacy,No Specific Heading,Research and feedback
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: comments that you send us through online forms and social media platforms, by email, over the phone, by mail, or in surveys."
https://www.nbcuniversal.com/privacy,No Specific Heading,Wellness and Fitness Data
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: step counts or physical activity from connected apps or devices, fitness levels, wellness goals, nutritional preferences, and completed workout challenges."
https://www.nbcuniversal.com/privacy,No Specific Heading,Biometric identifiers*
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: as permitted by law, facial scans or fingerprints we collect at some of our theme parks, studios, our offices."
https://www.nbcuniversal.com/privacy,No Specific Heading,Health Data*
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: as permitted by law, vaccine or symptom related information"
https://www.nbcuniversal.com/privacy,No Specific Heading,Audio and video
https://www.nbcuniversal.com/privacy,No Specific Heading,For example: audio recordings of customer service calls or security video footage if you visit one of our properties.
https://www.nbcuniversal.com/privacy,No Specific Heading,Device information and identifiers
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: IP address, cookie IDs, browser type and language, operating system, platform type, device type, and advertising and app identifiers."
https://www.nbcuniversal.com/privacy,No Specific Heading,Connection and Usage (including information collected through cookies)
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: domain names, browsing activity, scrolling and keystroke activity, advertisements viewed, forms or fields you complete or partially complete, search terms, whether you open an email, content (including videos) you view and duration, quality of the service and interaction with the content, logs, and other similar information. If these events occur while you are offline, they may be logged and uploaded to us when you next connect."
https://www.nbcuniversal.com/privacy,No Specific Heading,Geolocation*
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: city, state and ZIP code associated with your IP address or derived through Wi-Fi triangulation."
https://www.nbcuniversal.com/privacy,No Specific Heading,We will ask for your permission before using your precise location from GPS-based functionality on your mobile devices.
https://www.nbcuniversal.com/privacy,No Specific Heading,Information from public and commercial sources
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: demographic including at a household level, contact information, inferences about your preferences, viewing and other consumption choices, loyalty program membership, and purchasing data."
https://www.nbcuniversal.com/privacy,No Specific Heading,Social Media Information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: if you interact with us through a social media service or log in using social media credentials, depending on your social media settings, we may have access to your information from that social network such as your name, email address, friend list, photo, age, gender, location, birthday, social networking ID, current city, your comments about our Services, and the people/sites you follow."
https://www.nbcuniversal.com/privacy,No Specific Heading,Third Party Partners in Connection with providing the NBCUniversal Services
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: contact information such as authentication information, account legitimacy, search requests, log events and device identifiers such as IP addresses, device IDs or other unique identifiers."
https://www.nbcuniversal.com/privacy,No Specific Heading,"*Please note: this information is considered “sensitive” under certain laws, and we process this information in accordance with applicable legal requirements."
https://www.nbcuniversal.com/privacy,No Specific Heading,Business contact information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: company name, your name, email address, telephone number and job."
https://www.nbcuniversal.com/privacy,No Specific Heading,Transactional information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: bank details of suppliers, credit/debit card details, purchase history, delivery address."
https://www.nbcuniversal.com/privacy,No Specific Heading,Demographics
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example (as permitted by law): ethnicity (minority owned businesses), gender (women-owned businesses)"
https://www.nbcuniversal.com/privacy,No Specific Heading,Due diligence information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: contact information, nationality (as permitted by law), job title, age, date of birth, gender, country of residence, employment and education information, public, religious, political or trade union role (each as permitted by laws), personal and professional affiliations, connections to criminal activities or offences related to money laundering."
https://www.nbcuniversal.com/privacy,No Specific Heading,Events Information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: travel information including passport and visa, meal preferences and restrictions, payment details, and guest’s details."
https://www.nbcuniversal.com/privacy,No Specific Heading,Social Media and Lifestyle Information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: if you interact with us on social media or other platforms as an influencer or an athlete, we may have access to your name, photos, age, gender, location, birthday, social networking ID, current city, interests, lifestyle information, list of followers, engagement with your posts, school and sports information."
https://www.nbcuniversal.com/privacy,No Specific Heading,"Provide the NBCUniversal Services, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Personalize your experience, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Send you NBCUniversal marketing and advertising, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Provide a seamless experience across platforms and devices, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Build and manage business-to-business relationships, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Market and advertise for third parties, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Compliance and risk management activities for business-to-business relationships, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"Safety and security purposes, for example:"
https://www.nbcuniversal.com/privacy,No Specific Heading,"We may combine all the information we collect from or receive about you for the outlined purposes. We may aggregate or deidentify your information and may use, share, rent or sell aggregated or deidentified information for any purpose, and such information is not subject to this Privacy Policy."
https://www.nbcuniversal.com/privacy,No Specific Heading,We may disclose your information to:
https://www.nbcuniversal.com/privacy,No Specific Heading,"Partners: We may disclose your information to certain third party partners. Depending on the partnership, we may disclose certain information including contact information (at your direction), identification and demographic and interestinformation, transactional information, user-generated content that you provide, research and feedback, device information and identifiers, connection and usage information, public and commercial information, and social media information. Partners may use your information pursuant to their own policies."
https://www.nbcuniversal.com/privacy,No Specific Heading,"Service Providers:We engage vendors to perform business purposes on our behalf and provide information to them to enable them to provide us with such business purposes, including research and analytics, hosting, transaction and payment processing, promotion administration, fraud prevention, identity management, acquisition and other services. Service providers may use such information for their operational purposes in order to provide their services to us."
